step,train_loss,learning_rate
263,3.211503267288208,8.176807978825115e-05
264,3.190420389175415,8.163886089321489e-05
265,2.888127565383911,8.150928859986487e-05
266,2.7933871746063232,8.137936435549178e-05
267,3.3611271381378174,8.124908961131756e-05
268,3.2695600986480713,8.111846582247915e-05
269,3.186967134475708,8.098749444801223e-05
270,3.3568551540374756,8.08561769508349e-05
271,2.7220780849456787,8.072451479773139e-05
272,2.909879446029663,8.059250945933566e-05
273,3.0718636512756348,8.046016241011496e-05
274,2.874875783920288,8.032747512835333e-05
275,2.996204137802124,8.01944490961352e-05
276,2.9482414722442627,8.006108579932867e-05
277,2.6250104904174805,7.992738672756904e-05
278,3.041404962539673,7.979335337424218e-05
279,2.765909433364868,7.965898723646773e-05
280,2.877070903778076,7.95242898150825e-05
281,3.0010786056518555,7.938926261462363e-05
282,3.1826634407043457,7.925390714331182e-05
283,3.3560879230499268,7.911822491303448e-05
284,2.7589902877807617,7.898221743932885e-05
285,2.981175422668457,7.884588624136503e-05
286,3.061920166015625,7.870923284192903e-05
287,3.0303380489349365,7.857225876740581e-05
288,2.8751285076141357,7.843496554776219e-05
289,3.0307459831237793,7.829735471652974e-05
290,2.9746973514556885,7.815942781078767e-05
291,2.886218309402466,7.80211863711457e-05
292,2.8100883960723877,7.78826319417268e-05
293,2.977266311645508,7.77437660701499e-05
294,3.017557382583618,7.760459030751279e-05
295,2.9501404762268066,7.746510620837454e-05
296,2.5303916931152344,7.732531533073834e-05
297,2.8745195865631104,7.718521923603399e-05
298,2.4288063049316406,7.704481948910051e-05
299,3.014448881149292,7.690411765816859e-05
300,2.7359278202056885,7.676311531484319e-05
301,2.7728450298309326,7.662181403408588e-05
302,3.271090030670166,7.648021539419731e-05
303,3.018533706665039,7.633832097679954e-05
304,3.251894474029541,7.61961323668184e-05
305,3.0933895111083984,7.605365115246577e-05
306,2.6001274585723877,7.591087892522189e-05
307,3.249101161956787,7.576781727981747e-05
308,3.3722119331359863,7.5624467814216e-05
309,2.7223503589630127,7.548083212959585e-05
310,3.2110729217529297,7.533691183033238e-05
311,3.1490638256073,7.519270852397999e-05
312,3.2483975887298584,7.504822382125429e-05
313,2.8636515140533447,7.490345933601392e-05
314,2.7383930683135986,7.475841668524266e-05
315,2.665576934814453,7.461309748903136e-05
316,3.283064603805542,7.446750337055978e-05
317,2.8529248237609863,7.43216359560785e-05
318,2.9532222747802734,7.417549687489073e-05
319,3.216813325881958,7.402908775933419e-05
320,3.2311949729919434,7.388241024476274e-05
321,2.6597983837127686,7.373546596952827e-05
322,3.2307815551757812,7.358825657496229e-05
323,3.037147045135498,7.344078370535757e-05
324,2.5170094966888428,7.32930490079499e-05
325,3.6345484256744385,7.314505413289962e-05
326,3.1344144344329834,7.299680073327319e-05
327,2.8032400608062744,7.284829046502466e-05
328,2.9440221786499023,7.269952498697734e-05
329,2.7392027378082275,7.25505059608051e-05
330,2.938509702682495,7.240123505101388e-05
331,3.0163347721099854,7.225171392492315e-05
332,3.2944681644439697,7.210194425264722e-05
333,2.975131034851074,7.195192770707653e-05
334,3.3096208572387695,7.180166596385913e-05
335,2.665707588195801,7.165116070138182e-05
336,3.3245623111724854,7.150041360075144e-05
337,3.5376877784729004,7.134942634577613e-05
338,2.6596689224243164,7.119820062294648e-05
339,3.227257013320923,7.104673812141673e-05
340,2.658398151397705,7.089504053298585e-05
341,3.121445894241333,7.074310955207867e-05
342,3.0327024459838867,7.059094687572698e-05
343,2.597435712814331,7.043855420355058e-05
344,2.8201849460601807,7.028593323773817e-05
345,3.2080507278442383,7.013308568302853e-05
346,2.868929147720337,6.998001324669133e-05
347,3.2533226013183594,6.982671763850813e-05
348,2.953979253768921,6.967320057075327e-05
349,3.1912882328033447,6.951946375817474e-05
350,2.888559341430664,6.936550891797498e-05
351,2.949747085571289,6.921133776979184e-05
352,2.4015579223632812,6.905695203567918e-05
353,2.5484938621520996,6.890235344008778e-05
354,3.328202962875366,6.874754370984605e-05
355,2.989138603210449,6.859252457414066e-05
356,2.6333677768707275,6.843729776449731e-05
357,2.85129976272583,6.828186501476143e-05
358,2.7699432373046875,6.812622806107868e-05
359,2.904789924621582,6.797038864187561e-05
360,3.3864362239837646,6.781434849784037e-05
361,2.6912732124328613,6.765810937190301e-05
362,2.539757251739502,6.75016730092163e-05
363,3.5109193325042725,6.734504115713601e-05
364,2.9793810844421387,6.718821556520147e-05
365,3.1151371002197266,6.70311979851161e-05
366,3.223450183868408,6.687399017072773e-05
367,2.7056984901428223,6.671659387800907e-05
368,3.0020480155944824,6.65590108650381e-05
369,3.053755283355713,6.640124289197844e-05
370,3.164320468902588,6.624329172105959e-05
371,2.3376495838165283,6.608515911655743e-05
372,2.5063180923461914,6.592684684477431e-05
373,2.71565318107605,6.576835667401947e-05
374,3.494204521179199,6.560969037458928e-05
375,3.441709518432617,6.545084971874733e-05
376,2.827024221420288,6.529183648070479e-05
377,2.4264094829559326,6.513265243660053e-05
378,2.874274253845215,6.497329936448125e-05
379,2.6812148094177246,6.481377904428166e-05
380,3.0009970664978027,6.465409325780463e-05
381,2.8578906059265137,6.449424378870119e-05
382,2.5308847427368164,6.43342324224507e-05
383,2.726200580596924,6.417406094634086e-05
384,3.0578548908233643,6.401373114944776e-05
385,3.248046398162842,6.385324482261593e-05
386,2.97052264213562,6.369260375843822e-05
387,2.5852625370025635,6.353180975123591e-05
388,2.917490005493164,6.337086459703863e-05
389,2.547239303588867,6.320977009356427e-05
390,2.66933536529541,6.304852804019888e-05
391,2.6600003242492676,6.288714023797669e-05
392,2.729400157928467,6.272560848955978e-05
393,3.24655818939209,6.256393459921821e-05
394,2.7986974716186523,6.240212037280964e-05
395,2.5393006801605225,6.22401676177593e-05
396,3.082016706466675,6.20780781430397e-05
397,3.013686180114746,6.191585375915053e-05
398,2.9013772010803223,6.175349627809836e-05
399,3.1508047580718994,6.159100751337638e-05
400,2.7515182495117188,6.14283892799443e-05
401,2.876488447189331,6.126564339420781e-05
402,3.2068772315979004,6.110277167399858e-05
403,3.4502975940704346,6.093977593855374e-05
404,3.009885311126709,6.0776658008495675e-05
405,3.3646059036254883,6.0613419705811627e-05
406,3.1456785202026367,6.04500628538334e-05
407,2.8666539192199707,6.028658927721697e-05
408,3.1558940410614014,6.0123000801922046e-05
409,2.8096470832824707,5.9959299255191794e-05
410,2.8395988941192627,5.97954864655323e-05
411,2.9897255897521973,5.963156426269226e-05
412,2.700209856033325,5.9467534477642434e-05
413,2.2780652046203613,5.9303398942555306e-05
414,2.7123970985412598,5.913915949078451e-05
415,2.4807095527648926,5.897481795684444e-05
416,3.147897243499756,5.881037617638971e-05
417,2.835674285888672,5.8645835986194656e-05
418,3.0428597927093506,5.848119922413285e-05
419,2.902620553970337,5.8316467729156494e-05
420,2.977830410003662,5.8151643341276024e-05
421,3.1117801666259766,5.798672790153937e-05
422,3.223780393600464,5.7821723252011545e-05
423,3.0081183910369873,5.765663123575401e-05
424,3.009535312652588,5.749145369680408e-05
425,2.916639804840088,5.732619248015433e-05
426,2.9324305057525635,5.716084943173201e-05
427,2.843402147293091,5.699542639837843e-05
428,2.583350419998169,5.682992522782823e-05
429,2.6811792850494385,5.666434776868894e-05
430,2.8865034580230713,5.649869587042011e-05
431,3.262775421142578,5.633297138331284e-05
432,3.2010245323181152,5.616717615846896e-05
433,2.6556968688964844,5.6001312047780486e-05
434,2.778459310531616,5.583538090390879e-05
435,2.731677532196045,5.5669384580264104e-05
436,2.844858169555664,5.550332493098458e-05
437,2.7201318740844727,5.533720381091579e-05
438,3.0854432582855225,5.51710230755899e-05
439,2.9558286666870117,5.50047845812049e-05
440,2.8910815715789795,5.483849018460405e-05
441,2.8212249279022217,5.467214174325492e-05
442,2.890730381011963,5.4505741115228784e-05
443,2.89748215675354,5.433929015917986e-05
444,3.0541038513183594,5.417279073432449e-05
445,2.620565414428711,5.400624470042035e-05
446,3.2127487659454346,5.3839653917745836e-05
447,2.6563079357147217,5.36730202470791e-05
448,2.90010404586792,5.350634554967733e-05
449,3.4973883628845215,5.333963168725607e-05
450,2.8256351947784424,5.31728805219682e-05
451,3.1760215759277344,5.3006093916383344e-05
452,3.1412534713745117,5.2839273733466964e-05
453,2.8221187591552734,5.26724218365596e-05
454,2.735095262527466,5.250554008935595e-05
455,3.3181798458099365,5.233863035588425e-05
456,3.214482545852661,5.217169450048523e-05
457,3.1108453273773193,5.200473438779145e-05
458,3.3032329082489014,5.1837751882706403e-05
459,2.650298833847046,5.1670748850383706e-05
460,2.8551559448242188,5.150372715620628e-05
461,3.0260584354400635,5.133668866576543e-05
462,2.8092496395111084,5.116963524484014e-05
463,2.942659616470337,5.100256875937612e-05
464,2.886862277984619,5.0835491075465045e-05
465,2.571442127227783,5.0668404059323615e-05
466,2.9762728214263916,5.050130957727286e-05
467,2.6922919750213623,5.033420949571711e-05
468,2.845266103744507,5.016710568112328e-05
469,2.948882579803467,4.999999999999999e-05
470,3.1342954635620117,4.9832894318876706e-05
471,3.30460262298584,4.9665790504282875e-05
472,2.690126657485962,4.949869042272712e-05
473,2.916149854660034,4.9331595940676356e-05
474,3.013282060623169,4.916450892453493e-05
475,2.9977965354919434,4.899743124062386e-05
476,2.819589376449585,4.883036475515984e-05
477,2.98769211769104,4.866331133423455e-05
478,2.9436447620391846,4.8496272843793705e-05
479,2.8604414463043213,4.832925114961628e-05
480,2.7723655700683594,4.8162248117293574e-05
481,2.922067403793335,4.7995265612208535e-05
482,2.972867012023926,4.782830549951476e-05
483,2.8925633430480957,4.7661369644115735e-05
484,2.4838268756866455,4.7494459910644036e-05
485,2.8134453296661377,4.732757816344039e-05
486,2.39164662361145,4.716072626653302e-05
487,2.9518189430236816,4.699390608361665e-05
488,2.6946725845336914,4.6827119478031795e-05
489,2.729044198989868,4.6660368312743914e-05
490,3.2153031826019287,4.649365445032263e-05
491,2.9739270210266113,4.632697975292088e-05
492,3.1934781074523926,4.616034608225414e-05
493,3.045854091644287,4.599375529957963e-05
494,2.544107675552368,4.58272092656755e-05
495,3.24167799949646,4.566070984082012e-05
496,3.33984637260437,4.54942588847712e-05
497,2.6679153442382812,4.5327858256745073e-05
498,3.1559903621673584,4.516150981539594e-05
499,3.1011698246002197,4.4995215418795085e-05
500,3.1776254177093506,4.482897692441009e-05
501,2.806206464767456,4.4662796189084186e-05
502,2.6963202953338623,4.449667506901541e-05
503,2.6161580085754395,4.433061541973589e-05
504,3.2345082759857178,4.41646190960912e-05
505,2.805083751678467,4.399868795221952e-05
506,2.9145214557647705,4.383282384153103e-05
507,3.1846797466278076,4.366702861668715e-05
508,3.192112445831299,4.350130412957988e-05
509,2.606501340866089,4.333565223131105e-05
510,3.1816599369049072,4.317007477217176e-05
511,2.9855761528015137,4.300457360162157e-05
512,2.4702413082122803,4.283915056826797e-05
513,3.622739791870117,4.2673807519845665e-05
514,3.1062207221984863,4.2508546303195905e-05
515,2.745344638824463,4.234336876424599e-05
516,2.9209210872650146,4.2178276747988446e-05
517,2.671701431274414,4.2013272098460624e-05
518,2.8991734981536865,4.184835665872397e-05
519,2.9750308990478516,4.168353227084349e-05
520,3.2606940269470215,4.1518800775867136e-05
521,2.9542787075042725,4.135416401380532e-05
522,3.281940221786499,4.118962382361026e-05
523,2.631089687347412,4.1025182043155514e-05
524,3.286604404449463,4.0860840509215455e-05
525,3.5096073150634766,4.0696601057444665e-05
526,2.622894525527954,4.0532465522357524e-05
527,3.188173294067383,4.03684357373077e-05
528,2.607128858566284,4.0204513534467666e-05
529,3.082008123397827,4.0040700744808164e-05
530,2.975595712661743,3.987699919807791e-05
531,2.5478739738464355,3.971341072278299e-05
532,2.7673192024230957,3.954993714616655e-05
533,3.1683878898620605,3.938658029418833e-05
534,2.8301665782928467,3.9223341991504276e-05
535,3.18896222114563,3.906022406144621e-05
536,2.913252115249634,3.889722832600137e-05
537,3.1428163051605225,3.8734356605792136e-05
538,2.852557897567749,3.8571610720055664e-05
539,2.9263174533843994,3.840899248662357e-05
540,2.3792622089385986,3.82465037219016e-05
541,2.5098683834075928,3.8084146240849423e-05
542,3.2993338108062744,3.792192185696025e-05
543,2.940901517868042,3.7759832382240644e-05
544,2.5802345275878906,3.75978796271903e-05
545,2.8124656677246094,3.743606540078173e-05
546,2.709465742111206,3.727439151044015e-05
547,2.8515236377716064,3.711285976202326e-05
548,3.361333131790161,3.6951471959801046e-05
549,2.6439661979675293,3.6790229906435664e-05
550,2.500445604324341,3.66291354029613e-05
551,3.496032238006592,3.6468190248764026e-05
552,2.937699317932129,3.630739624156173e-05
553,3.0717239379882812,3.6146755177384015e-05
554,3.2192065715789795,3.598626885055216e-05
555,2.6584084033966064,3.582593905365907e-05
556,2.9594552516937256,3.5665767577549235e-05
557,3.0219509601593018,3.5505756211298746e-05
558,3.1264405250549316,3.53459067421953e-05
559,2.310068130493164,3.5186220955718266e-05
560,2.455279588699341,3.502670063551868e-05
561,2.6509552001953125,3.4867347563399404e-05
562,3.4629080295562744,3.470816351929513e-05
563,3.451521873474121,3.4549150281252595e-05
564,2.7787601947784424,3.439030962541065e-05
565,2.372130870819092,3.423164332598045e-05
566,2.8476240634918213,3.407315315522563e-05
567,2.6481564044952393,3.3914840883442515e-05
568,2.9716179370880127,3.3756708278940354e-05
569,2.8302979469299316,3.3598757108021505e-05
570,2.495331048965454,3.3440989134961836e-05
571,2.6706666946411133,3.328340612199087e-05
572,3.0108442306518555,3.312600982927222e-05
573,3.2192728519439697,3.296880201488383e-05
574,2.943434476852417,3.281178443479847e-05
575,2.539783239364624,3.265495884286392e-05
576,2.8786001205444336,3.249832699078362e-05
577,2.501481056213379,3.2341890628096915e-05
578,2.6268794536590576,3.2185651502159565e-05
579,2.615922451019287,3.202961135812432e-05
580,2.70310115814209,3.187377193892128e-05
581,3.2168548107147217,3.171813498523851e-05
582,2.753110408782959,3.156270223550263e-05
583,2.519563674926758,3.140747542585931e-05
584,3.0635974407196045,3.1252456290153907e-05
585,2.9941186904907227,3.109764655991216e-05
586,2.8503220081329346,3.094304796432076e-05
587,3.131667375564575,3.078866223020811e-05
588,2.7178773880004883,3.0634491082024965e-05
589,2.8326778411865234,3.048053624182521e-05
590,3.1673922538757324,3.032679942924668e-05
591,3.4242069721221924,3.017328236149182e-05
592,2.970527410507202,3.0019986753308625e-05
593,3.338273286819458,2.986691431697142e-05
594,3.1212050914764404,2.9714066762261782e-05
595,2.81268048286438,2.956144579644937e-05
596,3.13897705078125,2.9409053124272955e-05
597,2.7737514972686768,2.9256890447921275e-05
598,2.789201259613037,2.9104959467014093e-05
599,2.94364857673645,2.895326187858322e-05
600,2.673583984375,2.8801799377053457e-05
601,2.2441956996917725,2.8650573654223826e-05
602,2.684457540512085,2.849958639924851e-05
603,2.4362423419952393,2.8348839298618144e-05
604,3.124704599380493,2.8198334036140836e-05
605,2.8158180713653564,2.804807229292343e-05
606,3.015019655227661,2.7898055747352758e-05
607,2.8669610023498535,2.7748286075076825e-05
608,2.9729790687561035,2.759876494898609e-05
609,3.0882911682128906,2.744949403919487e-05
610,3.2100181579589844,2.7300475013022632e-05
611,2.989840507507324,2.715170953497529e-05
612,2.985304832458496,2.700319926672679e-05
613,2.896760940551758,2.6854945867100346e-05
614,2.9045169353485107,2.6706950992050063e-05
615,2.8344931602478027,2.6559216294642415e-05
616,2.5336732864379883,2.641174342503771e-05
617,2.651606321334839,2.626453403047169e-05
618,2.843557357788086,2.6117589755237214e-05
619,3.236027717590332,2.5970912240665782e-05
620,3.174978494644165,2.5824503125109227e-05
621,2.6210553646087646,2.5678364043921477e-05
622,2.744870185852051,2.553249662944018e-05
623,2.6839988231658936,2.5386902510968598e-05
624,2.8313546180725098,2.5241583314757303e-05
625,2.6849639415740967,2.5096540663986043e-05
626,3.049281597137451,2.4951776178745675e-05
627,2.9235777854919434,2.4807291476019968e-05
628,2.8588685989379883,2.4663088169667586e-05
629,2.793243885040283,2.4519167870404098e-05
630,2.8799850940704346,2.437553218578395e-05
631,2.8571269512176514,2.423218272018247e-05
632,3.0284411907196045,2.4089121074778058e-05
633,2.5892395973205566,2.3946348847534167e-05
634,3.1932480335235596,2.380386763318153e-05
635,2.622587203979492,2.3661679023200395e-05
636,2.8852639198303223,2.351978460580263e-05
637,3.473782777786255,2.337818596591405e-05
638,2.7901878356933594,2.323688468515675e-05
639,3.160698413848877,2.309588234183134e-05
640,3.103464126586914,2.295518051089942e-05
641,2.786297082901001,2.2814780763965933e-05
642,2.7093727588653564,2.2674684669261594e-05
643,3.290138006210327,2.253489379162538e-05
